CustomerID,Recency,InvoiceNo,Monetary,cluster
017042,2,5,1044.3799999999999,1
017043,31,4,1735.18,1
017044,24,1,948.48,1
017045,112,3,339.44,1
017046,156,1,642.02,1
017047,84,3,1100.9,1
017048,117,3,925.35,1
017049,2,9,5659.9800000000005,1
017050,95,6,3228.84,1
017051,193,1,247.14000000000001,1
017052,27,1,413.75,1
017053,130,1,498.48,1
017054,27,5,1356.33,1
017058,81,3,1179.89,1
017059,29,5,3095.04,1
017060,265,1,234.24,1
017061,73,11,5232.2300000000005,0
017062,313,4,538.37,1
017063,20,7,1461.14,1
017064,58,3,859.35,1
017068,11,21,4552.14,1
017069,27,9,2709.7000000000003,1
017070,113,1,312.14,1
017071,27,9,2429.03,1
017073,17,4,1446.09,1
017075,17,4,834.12,1
017076,35,3,841.0799999999999,1
017078,35,2,378.2,1
017079,77,1,118.80000000000001,1
017080,21,2,287.62,1
017081,24,2,290.16,1
017082,32,2,2003.85,1
017083,108,3,1405.78,1
017084,34,2,2949.75,1
017085,122,5,1566.65,1
017086,6,6,2050.08,1
017088,27,4,1991.01,1
017090,3,7,2043.95,1
017091,2,9,3827.76,1
017092,49,4,1777.78,1
017094,321,1,302.0,1
017095,22,3,1324.16,1
017096,14,4,1022.13,1
017100,17,2,971.74,1
017101,9,4,1621.73,2
017102,261,1,25.5,1
017105,158,2,665.78,1
017107,32,6,10815.43,1
017109,28,6,885.04,1
017110,164,1,163.29999999999998,1
017111,46,1,248.61,1
017114,5,8,808.62,1
017115,7,3,837.5,1
017117,287,1,116.19999999999999,1
017118,317,1,157.02,1
017119,2,2,606.91,1
017120,232,1,307.46,1
017122,118,1,138.32,1
017123,161,1,345.29999999999995,1
017124,184,1,298.89,1
017125,49,1,259.35,1
017126,151,5,1004.75,2
017128,334,1,157.09,1
017131,4,5,2463.17,1
017133,15,7,4892.240000000001,1
017134,106,2,425.0,1
017135,15,7,1139.73,1
017138,275,1,380.5,1
017139,15,12,10668.47,2
017140,246,1,465.32,1
017142,238,1,579.0,1
017144,0,2,984.57,1
017146,105,3,749.78,0
017147,22,4,1714.59,1
017148,51,1,124.88,1
017152,194,3,1689.5,1
017153,23,1,213.78,1
017154,74,1,329.34,1
017155,17,2,251.70000000000002,1
017157,7,2,319.0,1
017158,31,3,1266.97,0
017159,21,3,1538.88,1
017160,30,6,3518.03,1
017162,28,10,1715.46,1
017163,21,2,293.1,1
017164,32,7,2467.35,1
017165,283,1,158.68,1
017166,38,2,206.34,1
017169,57,2,835.78,1
017171,288,1,224.91,1
017172,78,1,317.76,1
017173,4,8,3766.6,1
017174,217,1,59.9,1
017175,43,4,1443.69,1
017176,201,1,306.13,1
017179,177,3,711.79,1
017180,55,4,796.03,1
017181,56,2,239.92000000000002,1
017183,7,6,3347.31,1
017186,46,2,144.0,1
017187,226,1,203.95,1
017188,10,7,2474.23,1
017189,105,2,384.40000000000003,1
017190,58,2,444.74,1
017191,27,7,2095.13,1
017193,35,7,1699.3000000000002,1
017194,273,2,262.62,1
017197,29,1,1013.01,1
017198,23,3,692.22,1
017201,53,1,342.63,1
017203,35,6,3563.85,1
017204,174,4,1564.56,1
017205,53,1,384.08,1
017206,52,1,204.24,1
017211,26,8,2317.2200000000003,1
017212,252,1,226.85,1
017213,39,7,2781.23,1
017214,59,6,1069.1200000000001,1
017217,233,1,113.5,1
017218,3,10,1960.72,1
017219,31,1,114.23,1
017220,23,14,3198.25,1
017221,6,2,335.13,1
017222,64,1,354.15,1
017223,309,2,426.79,1
017226,308,1,393.49,1
017227,18,6,939.32,1
017228,15,8,1906.09,1
017229,95,2,318.76,1
017230,263,8,3638.41,1
017231,11,10,3174.32,1
017232,2,2,421.52,1
017233,34,1,190.88,1
017234,182,1,149.89000000000001,1
017235,24,2,550.06,1
017236,12,6,916.13,2
017237,10,2,314.69,1
017238,2,17,3744.65,1
017239,312,1,382.5,1
017242,107,2,1135.04,1
017243,0,26,8676.85,1
017244,52,1,954.9,1
017245,204,1,171.45,1
017247,14,1,282.19,1
017248,119,1,318.65,1
017250,3,2,384.52,1
017251,362,1,283.28000000000003,1
017252,116,2,353.86,1
017253,17,1,178.26,1
017254,4,2,272.44,1
017255,40,2,298.41,2
017256,106,2,240.0,1
017259,147,2,603.37,1
017262,51,5,1253.3600000000001,1
017263,207,1,63.440000000000005,0
017265,138,2,562.9,1
017266,1,3,310.64,1
017267,126,2,317.62,1
017268,107,4,763.64,1
017272,41,4,2148.63,1
017274,34,1,111.97999999999999,1
017277,227,2,1065.3500000000001,1
017278,240,1,246.04,1
017279,57,1,187.82999999999998,1
017282,129,3,1703.41,1
017284,59,6,1652.58,2
017286,21,1,153.92,1
017287,25,7,1064.11,1
017288,8,7,1419.73,1
017289,31,3,944.41,1
017290,3,2,525.24,1
017291,307,1,550.8000000000001,1
017293,7,9,1875.1100000000001,0
017295,28,3,556.95,1
017297,16,1,131.78,2
017298,100,2,498.42,1
017299,11,4,669.11,1
017301,20,1,197.63,1
017302,14,5,1135.63,1
017303,360,1,250.04,1
017306,10,19,8631.31,1
017309,94,1,82.75,1
017311,77,2,1384.85,1
017312,138,3,644.3,1
017313,30,1,2328.84,1
017314,24,8,2527.92,1
017315,1,38,6292.26,2
017317,45,3,2600.34,1
017320,99,3,1200.6200000000001,1
017321,7,2,700.86,1
017323,14,7,921.07,1
017324,17,4,990.23,1
017325,279,1,96.8,1
017329,13,2,523.11,1
017330,22,2,363.9,1
017331,123,1,175.2,1
017333,85,1,494.25,1
017334,301,2,307.02,1
017337,150,4,2027.8700000000001,1
017338,16,8,6643.93,1
017339,93,2,243.36,1
017340,29,11,12353.29,1
017341,156,3,781.36,1
017343,354,1,193.64,1
017344,45,1,160.57,1
017345,14,4,537.74,1
017346,3,15,2676.56,1
017347,85,1,228.96,1
017348,14,5,1159.52,1
017349,178,1,110.75,1
017350,7,4,1286.07,1
017351,35,3,587.15,1
017353,128,2,1740.0,1
017354,50,1,1393.06,1
017356,311,1,178.22,1
017357,23,2,388.14,1
017358,302,2,365.85,1
017359,10,1,127.86,1
017360,16,3,585.79,1
017361,48,3,488.2,1
017362,238,2,312.23,1
017364,0,11,4481.18,0
017365,12,8,4801.56,1
017367,237,1,168.4,1
017368,22,8,1912.67,1
017370,72,4,446.18,1
017371,16,3,423.89,1
017372,40,8,1342.68,1
017373,39,4,646.92,1
017374,218,2,495.77,1
017375,198,3,400.1,1
017376,70,2,203.2,1
017377,23,20,4100.92,1
017379,10,1,404.66,1
017381,8,29,20275.61,1
017382,64,1,65.4,1
017383,3,1,199.29,1
017384,18,2,336.4,1
017385,14,1,261.11,1
017386,7,6,2686.42,1
017387,19,2,784.11,1
017388,77,4,1259.56,1
017389,0,34,31833.68,1
017391,163,2,508.8,1
017392,306,2,457.91,1
017394,218,1,203.86999999999998,1
017396,38,8,7330.8,1
017397,21,2,696.41,1
017398,114,3,653.38,1
017400,125,5,2129.96,1
017402,4,13,2633.85,1
017403,35,1,281.62,1
017405,0,3,1031.41,1
017406,332,3,2200.42,1
017408,162,1,32.65,1
017409,184,2,771.85,1
017410,15,5,1214.72,1
017411,11,3,778.94,1
017412,2,7,1258.06,1
017414,43,2,778.0,1
017415,78,1,507.84,1
017416,29,7,6893.42,0
017418,41,2,463.46000000000004,1
017419,10,12,4226.57,1
017420,49,3,598.83,1
017422,15,6,1979.37,1
017423,45,2,698.41,1
017425,18,2,759.17,1
017426,7,6,5037.26,2
017427,71,1,100.8,1
017428,0,28,17256.85,1
017429,127,3,524.9200000000001,1
017430,32,2,265.76,1
017431,312,1,403.3,1
017432,17,2,365.76,1
017433,87,1,303.15999999999997,1
017434,1,7,2373.82,1
017436,1,2,216.29999999999998,1
017438,253,1,388.45000000000005,1
017440,156,3,186.42000000000002,1
017442,36,6,2248.56,1
017446,176,2,120.9,1
017447,39,2,541.53,1
017449,1,7,2520.86,1
017450,7,46,194550.79,0
017451,0,7,1721.4,1
017453,17,2,486.71999999999997,1
017454,191,4,517.53,1
017455,203,1,131.7,1
017456,364,1,249.86,1
017457,126,5,1737.7,1
017458,14,1,316.5,1
017459,42,2,657.3,2
017460,93,6,622.4300000000001,1
017461,22,3,757.46,1
017462,59,2,675.69,1
017463,15,5,1896.41,0
017464,157,1,289.96000000000004,1
017466,9,2,763.28,1
017468,9,2,137.0,1
017469,15,5,1870.97,1
017470,44,5,1125.07,1
017472,190,3,710.29,1
017475,78,1,194.37,1
017480,77,1,511.82,1
017481,3,4,1255.59,1
017483,64,3,414.04,1
017486,260,1,396.87,1
017489,58,2,376.64,1
017490,0,7,2092.32,1
017491,0,10,3558.87,1
017492,247,1,374.57,1
017495,7,2,497.56,1
017496,358,1,271.05,1
017498,75,1,272.22,1
017499,289,1,622.88,1
017500,16,3,1138.0,1
017501,220,2,288.6,1
017502,8,4,689.1,1
017503,2,2,558.96,1
017504,205,9,2997.0299999999997,1
017505,160,2,1145.84,1
017506,75,1,302.2,1
017507,261,2,605.58,1
017509,57,8,6115.14,1
017510,24,1,308.48,1
017511,2,31,91062.38,1
017512,28,10,2924.9900000000002,2
017513,71,1,513.2,1
017514,127,1,208.65,1
017515,30,4,639.02,1
017516,14,5,768.08,1
017517,308,1,153.94,1
017519,16,6,1844.02,1
017520,53,1,546.81,1
017521,29,3,723.2099999999999,1
017522,1,5,1070.71,1
017523,10,4,652.74,1
017524,360,1,145.0,1
017525,359,1,422.70000000000005,1
017526,4,4,1195.8999999999999,1
017527,53,4,939.37,1
017528,0,8,3628.5,1
017530,0,10,2385.0,2
017531,189,1,296.7,1
017534,53,1,223.36,1
017535,279,1,164.4,1
017536,176,1,76.5,1
017537,29,2,897.62,1
017538,25,1,98.42,1
017540,24,2,578.9,1
017542,269,1,170.75,1
017545,42,3,645.96,1
017548,233,1,103.3,1
017549,23,2,148.86,1
017550,196,3,267.16,1
017551,358,1,306.84,1
017552,59,4,930.41,1
017553,129,1,1487.6,1
017554,0,5,1952.45,1
017555,19,2,483.26,1
017556,205,1,157.9,1
017557,13,3,541.46,1
017560,94,4,854.95,1
017561,18,1,167.62,1
017562,13,7,1122.38,1
017564,23,3,454.01,1
017566,7,2,901.21,2
017567,6,8,4331.48,0
017569,331,1,344.14,1
017571,49,4,1498.51,2
017572,70,4,226.75000000000003,1
017573,28,3,380.6,1
017574,242,1,185.65,1
017576,7,19,3622.68,1
017578,217,1,143.45999999999998,1
017579,4,3,448.90000000000003,1
017580,252,3,215.72,1
017581,0,25,11045.04,1
017582,235,1,175.27,1
017584,6,2,1242.3,1
017585,108,4,1133.07,0
017588,99,3,1240.2,1
017589,59,4,2404.17,1
017590,1,3,1479.22,1
017591,72,7,2225.9700000000003,2
017593,3,5,3927.34,1
017594,84,2,993.18,0
017595,11,2,388.79,1
017596,22,7,2827.93,1
017597,213,1,2044.3700000000001,1
017600,17,1,161.67000000000002,1
017601,238,1,116.00999999999999,1
017602,1,6,5102.97,1
017603,77,1,394.72,1
017604,216,2,309.36,1
017608,32,2,193.42,1
017609,40,5,1112.22,1
017611,6,15,3984.22,2
017612,52,6,2048.45,0
017613,22,14,4559.150000000001,2
017614,56,1,390.07,1
017615,129,3,329.6,1
017616,173,3,571.1999999999999,1
017618,5,3,971.58,1
017619,311,1,218.52,1
017620,59,1,81.44,1
017621,20,3,1379.9,1
017623,32,1,527.0500000000001,1
017624,14,2,843.48,1
017625,17,4,2047.0,2
017628,80,1,75.75,1
017629,5,8,1814.12,1
017630,169,2,503.59999999999997,1
017631,1,3,528.33,1
017633,30,4,1324.84,1
017634,35,9,2361.9700000000003,1
017636,18,1,285.56,1
017637,30,2,547.0600000000001,1
017639,275,1,108.5,1
017640,86,1,621.66,1
017642,119,2,712.29,1
017643,372,1,101.55,1
017644,0,11,2895.64,1
017646,218,3,1008.39,1
017647,64,1,133.06,1
017648,60,4,1797.5,1
017649,137,1,868.49,1
017650,20,1,166.08,1
017651,11,10,3945.0,1
017652,24,12,4867.72,1
017653,36,4,1207.56,1
017654,276,1,117.55,1
017655,10,7,2638.94,1
017656,72,5,1674.69,1
017658,25,2,595.42,1
017659,16,12,2999.46,1
017660,140,1,196.0,1
017663,25,7,1802.91,1
017664,18,2,604.64,1
017666,3,2,728.16,1
017667,65,5,2055.51,1
017668,0,2,347.75,1
017669,42,7,3406.7200000000003,1
017670,227,1,205.7,1
017671,15,4,1572.71,1
017672,49,2,3178.17,1
017673,0,6,1629.12,0
017674,73,2,551.04,1
017675,0,31,20374.28,0
017676,3,6,1387.68,1
017677,1,30,16363.23,1
017678,263,1,298.11,1
017679,52,2,1992.1100000000001,1
017680,23,1,184.4,1
017682,9,6,2474.33,1
017684,43,1,239.41,1
017685,16,7,3191.53,1
017686,6,7,5739.46,0
017690,29,15,4757.95,0
017691,357,2,290.40000000000003,1
017692,126,4,740.9399999999999,1
017693,136,1,200.47,1
017694,141,1,283.12,1
017695,131,2,765.34,1
017696,37,8,2285.71,1
017697,235,1,338.95,1
017698,260,1,154.95,1
017700,16,4,2534.64,1
017701,252,1,417.95,1
017702,29,4,1824.37,1
017703,34,3,798.74,1
017704,168,2,885.19,1
017705,2,9,1823.52,1
017706,3,17,10504.49,0
017707,184,2,152.4,1
017708,187,2,267.08,1
017709,169,1,137.45,1
017711,10,2,385.1,1
017712,44,1,522.91,1
017714,320,1,153.0,1
017715,200,1,326.4,1
017716,22,11,5655.99,0
017718,231,1,139.35,1
017719,37,15,5396.04,1
017720,25,4,1195.94,1
017722,95,4,2424.04,1
017723,126,6,3276.4000000000005,1
017724,70,3,1033.0,0
017725,15,11,3439.08,0
017727,14,1,1060.25,1
017728,3,3,2876.01,0
017730,2,13,5298.4800000000005,1
017731,78,4,1240.11,1
017732,372,1,303.97,1
017733,38,2,692.19,1
017734,53,3,700.63,1
017735,1,19,13110.02,1
017736,8,3,377.44,1
017737,8,2,168.24,1
017738,18,4,1879.05,1
017739,11,7,2791.35,1
017742,112,2,355.11,1
017744,3,6,2322.4,1
017746,239,1,110.25,1
017747,112,1,71.4,1
017749,177,2,674.52,1
017750,4,9,1797.57,1
017752,358,1,80.64,1
017754,0,5,1772.26,1
017757,0,30,5605.29,1
017758,18,8,3456.7000000000003,1
017759,16,3,834.99,1
017760,21,2,287.59,1
017761,32,1,712.78,1
017763,262,1,15.0,1
017764,50,2,818.8199999999999,1
017765,158,3,371.88,1
017767,14,1,271.2,1
017768,7,3,2273.1800000000003,1
017769,12,10,3997.98,2
017770,198,5,1143.27,1
017771,56,2,245.81,1
017772,10,2,182.77,1
017774,96,4,1225.41,1
017775,254,1,56.4,1
017777,24,3,665.86,1
017779,20,3,658.57,1
017781,158,2,188.02,1
017783,71,2,283.47,2
017785,52,1,131.94,1
017786,84,2,278.74,1
017787,152,4,1865.19,1
017788,73,2,1117.9,1
017789,280,1,225.9,1
017790,26,14,1965.55,1
017791,29,1,106.1,1
017793,24,1,323.04,1
017795,179,2,350.39,1
017796,39,4,697.9,1
017797,21,3,780.43,2
017799,21,10,3055.93,0
017800,36,9,1199.01,1
017802,81,3,1285.04,1
017805,73,1,512.31,1
017806,10,1,546.04,1
017809,15,12,5411.91,1
017811,3,39,7837.7300000000005,1
017812,12,4,732.16,1
017813,13,5,1770.8799999999999,1
017816,36,4,36.56,1
017817,3,3,387.68,1
017819,71,7,3704.87,1
017824,50,1,298.4,1
017827,4,5,1995.46,1
017830,1,3,398.7,1
017831,32,1,35.400000000000006,1
017832,49,1,155.37,1
017835,2,3,350.64,1
017836,46,1,110.21000000000001,1
017837,41,8,1593.38,1
017838,26,5,2779.3,1
017839,41,1,338.8,1
017841,1,124,40991.57,2
017843,302,1,205.48,1
017846,84,1,2033.1,1
017848,80,9,901.1999999999999,1
017849,217,4,605.8000000000001,1
017850,371,34,5391.21,1
017852,11,2,114.34,1
017854,184,2,311.26,1
017855,372,1,208.97,1
017856,1,4,1418.03,1
017857,3,23,26879.04,1
017858,5,12,5155.66,0
017859,304,1,148.21,1
017860,368,1,252.8,1
017861,2,8,2100.8,1
017862,323,1,330.9,1
017863,58,6,3160.0,1
017864,12,3,597.5,1
017865,30,20,10526.32,0
017866,142,1,329.65,1
017867,29,6,1197.1000000000001,1
017869,106,5,428.18,1
017870,1,12,1894.35,1
017871,204,1,155.9,1
017873,79,5,1859.16,1
017874,184,6,683.46,1
017877,169,1,237.61,1
017878,43,1,379.45,1
017879,173,1,178.51999999999998,1
017880,364,1,458.92,1
017881,303,1,133.35000000000002,1
017883,2,4,671.77,1
017884,3,4,717.45,1
017885,11,1,190.19,1
017886,31,3,899.61,1
017887,128,1,111.35,1
017888,20,8,726.05,1
017889,211,2,203.87,1
017890,322,2,602.09,1
017891,161,1,203.85999999999999,1
017892,55,3,244.1,1
017893,224,1,112.25,1
017894,71,8,1119.81,1
017895,43,1,98.0,1
017896,22,1,256.32,1
017897,172,3,566.6,1
017898,84,2,152.06,1
017899,158,1,155.8,1
017900,189,2,112.19999999999999,1
017901,28,1,110.38,1
017904,20,1,191.67,1
017905,70,4,800.24,1
017906,246,1,72.9,1
017908,373,1,243.28,1
017911,8,1,366.23,1
017912,309,5,311.01,1
017913,58,2,411.6,1
017914,3,1,336.43,1
017917,44,3,341.28,1
017919,87,1,1304.04,1
017920,3,17,4204.1,1
017921,63,4,826.52,1
017923,281,1,207.50000000000003,1
017924,11,7,2962.5,1
017925,372,1,244.08,1
017926,132,2,397.29,1
017928,44,2,212.54,1
017929,10,4,843.0,1
017930,35,5,1740.48,1
017931,133,2,408.36,1
017932,28,3,1331.57,2
017934,51,2,704.25,1
017935,137,2,145.79,1
017936,4,1,389.84,1
017937,8,7,4301.22,1
017939,159,1,99.14,1
017940,48,10,4106.4400000000005,1
017941,130,1,304.56,1
017942,7,1,77.50000000000001,1
017946,232,2,149.57999999999998,1
017947,36,1,176.68,1
017948,146,1,358.56000000000006,1
017949,0,45,58510.48,1
017950,71,3,482.2,1
017951,39,3,1008.5400000000001,1
017954,4,12,2332.72,1
017955,198,4,557.3,1
017956,248,1,12.75,1
017957,65,1,111.68,1
017958,116,1,508.4599999999999,1
017960,170,1,73.78,1
017961,20,39,1296.44,1
017962,141,1,102.83,1
017964,31,2,471.7,1
017965,37,14,2622.57,1
017966,37,5,1098.43,1
017967,371,1,123.07,1
017968,373,1,277.35,1
017969,165,2,228.2,1
017970,210,1,582.59,1
017972,241,1,136.04,1
017973,51,1,337.04,1
017974,24,3,740.79,1
017975,14,13,4488.81,1
017976,371,1,353.19,1
017977,28,1,288.14,1
017978,364,1,300.91999999999996,1
017979,35,4,757.71,1
017980,165,3,811.45,1
017984,144,1,152.68,1
017985,21,1,634.95,1
017986,55,1,20.8,1
017987,184,1,198.57,1
017988,11,7,201.12,1
017990,236,3,630.84,1
017991,224,2,93.35,1
017994,121,4,678.49,1
017995,281,1,76.1,1
017997,73,8,1970.6699999999998,0
017999,36,2,382.06,1
018001,11,2,417.23,1
018004,361,1,169.47,1
018005,3,2,249.72,1
018006,22,1,444.68,1
018008,69,9,2116.19,1
018009,234,1,257.34,1
018010,256,1,174.8,1
018011,372,1,102.78999999999999,1
018013,154,2,187.29,1
018014,27,1,166.42,1
018015,3,1,120.03,1
018016,31,5,1483.56,1
018017,80,3,523.0,1
018018,107,2,122.14,1
018019,51,1,38.45,1
018022,35,1,668.11,1
018024,152,2,389.78,1
018027,98,1,115.31,1
018030,3,2,230.64999999999998,1
018032,333,1,73.5,1
018033,64,1,97.97,1
018034,21,2,422.88,1
018035,35,3,730.4,1
018036,31,3,405.62,1
018037,153,6,70.02,1
018040,18,2,357.20000000000005,1
018041,11,21,4183.39,2
018042,53,1,165.04999999999998,1
018043,24,3,559.51,1
018044,3,10,2088.6,1
018045,44,1,189.4,1
018048,202,2,172.29000000000002,1
018050,358,1,74.4,1
018053,70,1,300.02,1
018055,6,10,6784.1900000000005,1
018056,287,1,363.65,1
018058,9,1,170.16,1
018059,22,3,306.46,1
018061,21,10,2119.41,1
018062,172,3,720.52,1
018064,132,2,814.0,1
018065,5,14,2392.83,1
018066,74,1,318.0,1
018067,39,1,396.33,1
018068,288,1,101.69999999999999,1
018069,25,5,2036.67,1
018071,257,2,453.0,1
018072,185,1,247.44,0
018073,113,12,3877.5200000000004,1
018074,373,1,489.6,1
018075,22,10,2611.75,1
018077,7,11,2633.0099999999998,2
018078,216,2,336.13,1
018079,44,4,3651.97,1
018080,18,2,1231.5,1
018081,35,3,343.45,1
018082,25,1,703.37,1
018084,15,1,90.47999999999999,1
018085,329,2,689.95,1
018086,273,1,101.34,1
018087,97,2,4055.7199999999993,1
018088,60,1,167.67000000000002,1
018092,1,11,9068.26,1
018093,92,4,2106.52,1
018094,81,7,3017.3,1
018095,311,2,580.0500000000001,1
018096,11,3,911.15,1
018097,7,6,2697.8,1
018099,126,1,168.31,1
018101,10,2,223.65,1
018102,0,60,259657.3,1
018104,36,1,754.64,1
018105,37,1,113.48000000000002,1
018106,329,1,430.7,1
018108,253,1,271.0,1
018109,1,26,8052.97,1
018110,19,1,236.3,1
018112,11,2,352.69,1
018113,368,1,76.32000000000001,1
018114,289,1,220.1,1
018116,67,8,1418.03,1
018117,25,1,320.72,1
018118,10,26,5653.82,2
018119,367,1,181.12,1
018120,213,1,111.15,1
018121,148,2,673.1,1
018122,7,6,1826.21,1
018123,23,2,589.4399999999999,1
018125,29,4,1142.99,1
018126,60,1,206.82999999999998,1
018127,18,3,348.73,1
018129,242,1,112.55000000000001,1
018130,14,3,1059.39,1
018133,211,1,931.4999999999999,1
018135,28,5,681.9100000000001,1
018136,62,3,784.33,1
018138,294,1,152.65,1
018139,17,6,8438.34,1
018142,156,2,1019.52,1
018143,116,2,1000.16,1
018144,7,12,2888.75,1
018145,12,4,2861.55,1
018146,140,2,160.35000000000002,1
018147,45,2,179.33999999999997,1
018149,50,3,612.0799999999999,1
018150,31,3,566.58,1
018151,134,2,653.35,1
018154,2,2,399.19,1
018155,74,3,371.62,1
018156,12,2,734.94,1
018158,8,2,453.4,1
018159,300,1,530.15,1
018160,56,2,638.0600000000001,1
018161,14,5,1618.69,1
018164,36,1,399.65000000000003,1
018165,176,1,302.46000000000004,1
018167,22,3,1384.8600000000001,1
018168,175,6,1169.94,1
018169,60,1,202.65,1
018170,32,3,980.31,1
018171,58,5,1231.31,2
018172,14,20,7561.68,1
018173,86,4,2106.84,1
018174,6,1,104.0,1
018176,357,1,476.35,1
018177,30,6,1341.42,1
018178,128,4,1590.81,1
018179,8,6,1793.17,1
018180,4,6,1843.75,1
018181,23,1,382.8,1
018183,226,2,632.07,1
018184,14,1,49.8,1
018185,248,1,304.25,1
018188,14,3,2001.04,1
018189,77,2,1090.24,2
018190,191,2,284.46000000000004,1
018191,261,1,207.79999999999998,1
018192,71,1,957.97,1
018193,164,1,243.76,1
018194,81,1,973.8399999999999,1
018196,94,2,689.13,1
018198,3,17,5425.56,2
018200,105,1,163.8,1
018202,199,3,1396.99,1
018203,156,1,160.42000000000002,1
018204,70,3,1993.7,1
018205,35,2,517.36,1
018209,28,1,139.10000000000002,1
018210,1,6,2621.38,1
018211,25,5,600.07,1
018212,325,1,248.42,1
018213,236,1,232.48000000000002,1
018215,88,1,299.34000000000003,1
018216,30,1,481.75,1
018217,28,2,621.75,1
018218,210,2,662.08,1
018219,2,10,2069.77,1
018220,226,1,305.28000000000003,1
018221,21,5,1041.61,1
018222,92,1,443.0,1
018223,4,14,6484.54,1
018224,263,1,158.95000000000002,1
018225,2,12,5509.12,1
018226,43,11,5228.05,1
018227,217,1,93.75,1
018228,56,2,779.9,1
018229,11,20,7276.900000000001,1
018230,8,7,2810.2000000000003,1
018231,191,5,2083.27,1
018232,81,4,592.97,1
018233,325,1,440.0,1
018235,71,3,1796.48,1
018236,29,6,882.24,1
018237,2,5,987.1,0
018239,218,5,1561.6100000000001,1
018240,45,1,422.58,1
018241,9,17,2073.09,1
018242,71,4,2232.4900000000002,1
018245,6,7,2567.06,2
018246,23,2,596.1,1
018248,122,2,804.02,1
018249,16,1,95.34,1
018250,309,1,349.27,1
018251,86,1,4314.72,1
018252,50,2,526.67,1
018255,88,1,103.3,1
018257,38,8,2337.63,1
018259,24,3,2338.6000000000004,1
018260,172,6,2643.2000000000003,1
018261,42,2,324.24,1
018262,139,1,149.48,1
018263,25,3,1213.1599999999999,1
018265,71,2,801.51,1
018268,133,1,25.5,1
018269,365,1,168.6,1
018270,37,2,283.15,1
018272,2,6,3078.58,0
018273,1,3,204.0,1
018274,29,1,175.92,1
018276,43,1,335.86,1
018277,57,1,110.38,1
018278,73,1,173.9,1
018280,277,1,180.60000000000002,1
018281,180,1,80.82,1
018282,7,2,178.05,1
018283,3,16,2094.88,1
018287,42,3,1837.28,1
